Code,Name,Manufacturer,Character,System Type,Category,Subtype,Item Type,Part Type,Description,Note,Elemental,Canonical Name,Canonical Rarity,General Category,Specific Category,Is Legendary,Matched Legendary Name,Moved From Manufacturer,Moved Manufacturer Type,Search Text
{2:33},DAD_PS.part_scope_acc_s02_l01_b,Daedalus,,,Pistol,nan,Pistol,Scope Accessory,,,+Crit Damage,DAD_PS.part_scope_acc_s02_l01_b,Common,Weapon Part,Scope Accessory,False,,,,{2:33} dad_ps.part_scope_acc_s02_l01_b daedalus pistol scope accessory +crit damage common weapon part scope accessory
{2:34},DAD_PS.part_scope_acc_s01_l02_a,Daedalus,,,Pistol,nan,Pistol,Scope Accessory,,,+Damage,DAD_PS.part_scope_acc_s01_l02_a,Common,Weapon Part,Scope Accessory,False,,,,{2:34} dad_ps.part_scope_acc_s01_l02_a daedalus pistol scope accessory +damage common weapon part scope accessory
{2:35},DAD_PS.part_scope_acc_s01_l02_b,Daedalus,,,Pistol,nan,Pistol,Scope Accessory,,,-Reload Speed,DAD_PS.part_scope_acc_s01_l02_b,Common,Weapon Part,Scope Accessory,False,,,,{2:35} dad_ps.part_scope_acc_s01_l02_b daedalus pistol scope accessory -reload speed common weapon part scope accessory
{2:36},DAD_PS.part_scope_acc_s02_l02_a,Daedalus,,,Pistol,nan,Pistol,Scope Accessory,,,No Stat Changes,DAD_PS.part_scope_acc_s02_l02_a,Common,Weapon Part,Scope Accessory,False,,,,{2:36} dad_ps.part_scope_acc_s02_l02_a daedalus pistol scope accessory no stat changes common weapon part scope accessory
{2:37},DAD_PS.part_scope_acc_s02_l02_b,Daedalus,,,Pistol,nan,Pistol,Scope Accessory,,,+Crit Damage,DAD_PS.part_scope_acc_s02_l02_b,Common,Weapon Part,Scope Accessory,False,,,,{2:37} dad_ps.part_scope_acc_s02_l02_b daedalus pistol scope accessory +crit damage common weapon part scope accessory
{2:38},DAD_PS.part_grip_05c_ted_jav,Daedalus,,,Pistol,nan,Pistol,Grip,,,Tediore reload modifier: Javelin,DAD_PS.part_grip_05c_ted_jav,Common,Weapon Part,Grip,False,,,,{2:38} dad_ps.part_grip_05c_ted_jav daedalus pistol grip tediore reload modifier: javelin common weapon part grip
{2:39},DAD_PS.part_grip_05a_ted_legs,Daedalus,,,Pistol,nan,Pistol,Grip,,,Tediore reload modifier: Legs,DAD_PS.part_grip_05a_ted_legs,Common,Weapon Part,Grip,False,,,,{2:39} dad_ps.part_grip_05a_ted_legs daedalus pistol grip tediore reload modifier: legs common weapon part grip
{2:40},DAD_PS.part_grip_05b_ted_homing,Daedalus,,,Pistol,nan,Pistol,Grip,,,Tediore reload modifier: Homing,DAD_PS.part_grip_05b_ted_homing,Common,Weapon Part,Grip,False,,,,{2:40} dad_ps.part_grip_05b_ted_homing daedalus pistol grip tediore reload modifier: homing common weapon part grip
{2:41},DAD_PS.part_grip_04_hyp,Daedalus,,,Pistol,nan,Pistol,Grip,,,Hyperion Grip,DAD_PS.part_grip_04_hyp,Common,Weapon Part,Grip,False,,,,{2:41} dad_ps.part_grip_04_hyp daedalus pistol grip hyperion grip common weapon part grip
{2:42},DAD_PS.part_grip_01,Daedalus,,,Pistol,nan,Pistol,Grip,,,+Damage,DAD_PS.part_grip_01,Common,Weapon Part,Grip,False,,,,{2:42} dad_ps.part_grip_01 daedalus pistol grip +damage common weapon part grip
{2:43},DAD_PS.part_grip_02,Daedalus,,,Pistol,nan,Pistol,Grip,,,+Fire Rate,DAD_PS.part_grip_02,Common,Weapon Part,Grip,False,,,,{2:43} dad_ps.part_grip_02 daedalus pistol grip +fire rate common weapon part grip
{2:44},DAD_PS.part_grip_03,Daedalus,,,Pistol,nan,Pistol,Grip,,,-Reload Speed,DAD_PS.part_grip_03,Common,Weapon Part,Grip,False,,,,{2:44} dad_ps.part_grip_03 daedalus pistol grip -reload speed common weapon part grip
{2:45},DAD_PS.part_underbarrel_06_malswitch,Daedalus,,,Pistol,nan,Pistol,Underbarrel,,,Maliwan Element Switch,DAD_PS.part_underbarrel_06_malswitch,Common,Weapon Part,Underbarrel,False,,,,{2:45} dad_ps.part_underbarrel_06_malswitch daedalus pistol underbarrel maliwan element switch common weapon part underbarrel
{2:46},DAD_PS.part_underbarrel_04_atlas_ball,Daedalus,,,Pistol,nan,Pistol,Underbarrel,,,Atlas Tracker Grenades,DAD_PS.part_underbarrel_04_atlas_ball,Common,Grenade Part,Underbarrel,False,,,,{2:46} dad_ps.part_underbarrel_04_atlas_ball daedalus pistol underbarrel atlas tracker grenades common grenade part underbarrel
{2:47},DAD_PS.part_underbarrel_02_knifelauncher,Daedalus,,,Pistol,nan,Pistol,Underbarrel,,,Alt Fire - Tactical Knife Launcher,DAD_PS.part_underbarrel_02_knifelauncher,Common,Weapon Part,Underbarrel,False,,,,{2:47} dad_ps.part_underbarrel_02_knifelauncher daedalus pistol underbarrel alt fire - tactical knife launcher common weapon part underbarrel
{2:48},DAD_PS.part_underbarrel_01_taser,Daedalus,,,Pistol,nan,Pistol,Underbarrel,,,Alt Fire - Taser,DAD_PS.part_underbarrel_01_taser,Common,Weapon Part,Underbarrel,False,,,,{2:48} dad_ps.part_underbarrel_01_taser daedalus pistol underbarrel alt fire - taser common weapon part underbarrel
{2:49},DAD_PS.part_foregrip_02,Daedalus,,,Pistol,nan,Pistol,Foregrip,,,+Fire Rate,DAD_PS.part_foregrip_02,Common,Weapon Part,Foregrip,False,,,,{2:49} dad_ps.part_foregrip_02 daedalus pistol foregrip +fire rate common weapon part foregrip
{2:50},DAD_PS.part_foregrip_03,Daedalus,,,Pistol,nan,Pistol,Foregrip,,,+Accuracy,DAD_PS.part_foregrip_03,Common,Weapon Part,Foregrip,False,,,,{2:50} dad_ps.part_foregrip_03 daedalus pistol foregrip +accuracy common weapon part foregrip
{2:51},DAD_PS.part_body_mag_smg,Daedalus,,,Pistol,nan,Pistol,Manufacturer Part,,,Daedalus SMG Ammo,DAD_PS.part_body_mag_smg,Common,Weapon Part,Manufacturer Part,False,,,,{2:51} dad_ps.part_body_mag_smg daedalus pistol manufacturer part daedalus smg ammo common weapon part manufacturer part
{2:52},DAD_PS.part_body_mag_ar,Daedalus,,,Pistol,nan,Pistol,Manufacturer Part,,,Daedalus AR Ammo,DAD_PS.part_body_mag_ar,Common,Weapon Part,Manufacturer Part,False,,,,{2:52} dad_ps.part_body_mag_ar daedalus pistol manufacturer part daedalus ar ammo common weapon part manufacturer part
{2:53},DAD_PS.part_body_mag_sr,Daedalus,,,Pistol,nan,Pistol,Manufacturer Part,,,Daedalus SR Ammo,DAD_PS.part_body_mag_sr,Common,Weapon Part,Manufacturer Part,False,,,,{2:53} dad_ps.part_body_mag_sr daedalus pistol manufacturer part daedalus sr ammo common weapon part manufacturer part
{2:54},DAD_PS.comp_05_legendary_Zipgun,Daedalus,,,Pistol,nan,Pistol,Rarity,Zipper,,Can be used for skin,Zipper,Legendary,Weapon Part,Rarity,True,Zipper,,,{2:54} dad_ps.comp_05_legendary_zipgun daedalus pistol rarity zipper can be used for skin legendary weapon part rarity
{2:57},DAD_PS.part_mag_05_borg_barrel_02,Daedalus,,,Pistol,nan,Pistol,Stat Modifier,,,1.8s Reload,DAD_PS.part_mag_05_borg_barrel_02,Common,Weapon Part,Stat Modifier,False,,,,{2:57} dad_ps.part_mag_05_borg_barrel_02 daedalus pistol stat modifier 1.8s reload common weapon part stat modifier
{2:58},DAD_PS.part_mag_05_borg_barrel_01,Daedalus,,,Pistol,nan,Pistol,Stat Modifier,,,1.8s Reload,DAD_PS.part_mag_05_borg_barrel_01,Common,Weapon Part,Stat Modifier,False,,,,{2:58} dad_ps.part_mag_05_borg_barrel_01 daedalus pistol stat modifier 1.8s reload common weapon part stat modifier
{2:59},DAD_PS.comp_05_legendary_rangefinder,Daedalus,,,Pistol,nan,Pistol,Rarity,Rangefinder,,Can be used for skin,Rangefinder,Legendary,Weapon Part,Rarity,True,Rangefinder,,,{2:59} dad_ps.comp_05_legendary_rangefinder daedalus pistol rarity rangefinder can be used for skin legendary weapon part rarity
{2:60},DAD_PS.part_barrel_01_a,Daedalus,,,Pistol,nan,Pistol,Barrel Accessory,,,+Damage,DAD_PS.part_barrel_01_a,Common,Weapon Part,Barrel Accessory,False,,,,{2:60} dad_ps.part_barrel_01_a daedalus pistol barrel accessory +damage common weapon part barrel accessory
{2:61},DAD_PS.part_barrel_01_b,Daedalus,,,Pistol,nan,Pistol,Barrel Accessory,,,+Accuracy,DAD_PS.part_barrel_01_b,Common,Weapon Part,Barrel Accessory,False,,,,{2:61} dad_ps.part_barrel_01_b daedalus pistol barrel accessory +accuracy common weapon part barrel accessory
{2:62},DAD_PS.part_barrel_01_c,Daedalus,,,Pistol,nan,Pistol,Barrel Accessory,,,+Fire Rate,DAD_PS.part_barrel_01_c,Common,Weapon Part,Barrel Accessory,False,,,,{2:62} dad_ps.part_barrel_01_c daedalus pistol barrel accessory +fire rate common weapon part barrel accessory
{2:63},DAD_PS.part_barrel_01_d,Daedalus,,,Pistol,nan,Pistol,Barrel Accessory,,,+Fire Rate,DAD_PS.part_barrel_01_d,Common,Weapon Part,Barrel Accessory,False,,,,{2:63} dad_ps.part_barrel_01_d daedalus pistol barrel accessory +fire rate common weapon part barrel accessory
{2:64},DAD_PS.part_barrel_02_a,Daedalus,,,Pistol,nan,Pistol,Barrel Accessory,,,+Damage,DAD_PS.part_barrel_02_a,Common,Weapon Part,Barrel Accessory,False,,,,{2:64} dad_ps.part_barrel_02_a daedalus pistol barrel accessory +damage common weapon part barrel accessory
{2:65},DAD_PS.part_barrel_02_b,Daedalus,,,Pistol,nan,Pistol,Barrel Accessory,,,+Crit Damage,DAD_PS.part_barrel_02_b,Common,Weapon Part,Barrel Accessory,False,,,,{2:65} dad_ps.part_barrel_02_b daedalus pistol barrel accessory +crit damage common weapon part barrel accessory
{2:66},DAD_PS.part_barrel_02_c,Daedalus,,,Pistol,nan,Pistol,Barrel Accessory,,,+Accuracy,DAD_PS.part_barrel_02_c,Common,Weapon Part,Barrel Accessory,False,,,,{2:66} dad_ps.part_barrel_02_c daedalus pistol barrel accessory +accuracy common weapon part barrel accessory
{2:67},DAD_PS.part_barrel_02_d,Daedalus,,,Pistol,nan,Pistol,Barrel Accessory,,,+Accuracy,DAD_PS.part_barrel_02_d,Common,Weapon Part,Barrel Accessory,False,,,,{2:67} dad_ps.part_barrel_02_d daedalus pistol barrel accessory +accuracy common weapon part barrel accessory
{2:68},DAD_PS.part_barrel_licensed_jak,Daedalus,,,Pistol,nan,Pistol,Manufacturer Part,,,Jakobs Ricochet,DAD_PS.part_barrel_licensed_jak,Common,Weapon Part,Manufacturer Part,False,,,,{2:68} dad_ps.part_barrel_licensed_jak daedalus pistol manufacturer part jakobs ricochet common weapon part manufacturer part
{2:69},DAD_PS.part_barrel_licensed_ted,Daedalus,,,Pistol,nan,Pistol,Manufacturer Part,,,Tediore Reload,DAD_PS.part_barrel_licensed_ted,Common,Weapon Part,Manufacturer Part,False,,,,{2:69} dad_ps.part_barrel_licensed_ted daedalus pistol manufacturer part tediore reload common weapon part manufacturer part
{2:70},DAD_PS.part_barrel_licensed_ted_shooting,Daedalus,,,Pistol,nan,Pistol,Manufacturer Part,,,Tediore Shooting,DAD_PS.part_barrel_licensed_ted_shooting,Common,Weapon Part,Manufacturer Part,False,,,,{2:70} dad_ps.part_barrel_licensed_ted_shooting daedalus pistol manufacturer part tediore shooting common weapon part manufacturer part
{2:71},DAD_PS.part_barrel_licensed_ted_mirv,Daedalus,,,Pistol,nan,Pistol,Manufacturer Part,,,Tediore MIRV,DAD_PS.part_barrel_licensed_ted_mirv,Common,Weapon Part,Manufacturer Part,False,,,,{2:71} dad_ps.part_barrel_licensed_ted_mirv daedalus pistol manufacturer part tediore mirv common weapon part manufacturer part
{2:72},DAD_PS.part_barrel_licensed_ted_combo,Daedalus,,,Pistol,nan,Pistol,Manufacturer Part,,,Tediore Combo,DAD_PS.part_barrel_licensed_ted_combo,Legendary,Weapon Part,Manufacturer Part,True,Combo,,,{2:72} dad_ps.part_barrel_licensed_ted_combo daedalus pistol manufacturer part tediore combo legendary weapon part manufacturer part
{2:73},DAD_PS.part_barrel_licensed_hyp,Daedalus,,,Pistol,nan,Pistol,Manufacturer Part,,,Hyperion Shield visual accessory,DAD_PS.part_barrel_licensed_hyp,Common,Weapon Part,Manufacturer Part,False,,,,{2:73} dad_ps.part_barrel_licensed_hyp daedalus pistol manufacturer part hyperion shield visual accessory common weapon part manufacturer part
{2:74},DAD_PS.part_underbarrel_04_atlas,Daedalus,,,Pistol,nan,Pistol,Underbarrel,,,Atlas Tracker Darts,DAD_PS.part_underbarrel_04_atlas,Common,Weapon Part,Underbarrel,False,,,,{2:74} dad_ps.part_underbarrel_04_atlas daedalus pistol underbarrel atlas tracker darts common weapon part underbarrel
{2:75},DAD_PS.part_underbarrel_03_semtex,Daedalus,,,Pistol,nan,Pistol,Underbarrel,,,Alt Fire - Demolition Charge,DAD_PS.part_underbarrel_03_semtex,Common,Weapon Part,Underbarrel,False,,,,{2:75} dad_ps.part_underbarrel_03_semtex daedalus pistol underbarrel alt fire - demolition charge common weapon part underbarrel
{2:76},DAD_PS.part_foregrip_01,Daedalus,,,Pistol,nan,Pistol,Foregrip,,,+Damage,DAD_PS.part_foregrip_01,Common,Weapon Part,Foregrip,False,,,,{2:76} dad_ps.part_foregrip_01 daedalus pistol foregrip +damage common weapon part foregrip
{2:77},DAD_PS.part_body_mag_sg,Daedalus,,,Pistol,nan,Pistol,Manufacturer Part,,,Daedalus Shotgun Ammo,DAD_PS.part_body_mag_sg,Common,Weapon Part,Manufacturer Part,False,,,,{2:77} dad_ps.part_body_mag_sg daedalus pistol manufacturer part daedalus shotgun ammo common weapon part manufacturer part
{2:78},DAD_PS.part_barrel_02_rangefinder,Daedalus,,,Pistol,nan,Pistol,Barrel,,,Rangefinder,DAD_PS.part_barrel_02_rangefinder,Legendary,Weapon Part,Barrel,True,Rangefinder,,,{2:78} dad_ps.part_barrel_02_rangefinder daedalus pistol barrel rangefinder legendary weapon part barrel
{2:95},DAD_PS.comp_01_common,Daedalus,,,Pistol,nan,Pistol,Rarity,,,,DAD_PS.comp_01_common,Common,Weapon Part,Rarity,False,,,,{2:95} dad_ps.comp_01_common daedalus pistol rarity common weapon part rarity
{2:96},DAD_PS.comp_02_uncommon,Daedalus,,,Pistol,nan,Pistol,Rarity,,,,DAD_PS.comp_02_uncommon,Uncommon,Weapon Part,Rarity,False,,,,{2:96} dad_ps.comp_02_uncommon daedalus pistol rarity uncommon weapon part rarity
{2:97},DAD_PS.comp_03_rare,Daedalus,,,Pistol,nan,Pistol,Rarity,,,,DAD_PS.comp_03_rare,Rare,Weapon Part,Rarity,False,,,,{2:97} dad_ps.comp_03_rare daedalus pistol rarity rare weapon part rarity
{2:98},DAD_PS.comp_04_epic,Daedalus,,,Pistol,nan,Pistol,Rarity,,,,DAD_PS.comp_04_epic,Epic,Weapon Part,Rarity,False,,,,{2:98} dad_ps.comp_04_epic daedalus pistol rarity epic weapon part rarity
{3:2},JAK_PS.part_body,Jakobs,,,Pistol,nan,Pistol,Body,,,No Stat Changes,JAK_PS.part_body,Common,Weapon Part,Body,False,,,,{3:2} jak_ps.part_body jakobs pistol body no stat changes common weapon part body
{3:3},JAK_PS.part_body_a,Jakobs,,,Pistol,nan,Pistol,Body Accessory,,,-Reload Speed,JAK_PS.part_body_a,Common,Weapon Part,Body Accessory,False,,,,{3:3} jak_ps.part_body_a jakobs pistol body accessory -reload speed common weapon part body accessory
{3:4},JAK_PS.part_body_b,Jakobs,,,Pistol,nan,Pistol,Body Accessory,,,-Reload Speed,JAK_PS.part_body_b,Common,Weapon Part,Body Accessory,False,,,,{3:4} jak_ps.part_body_b jakobs pistol body accessory -reload speed common weapon part body accessory
{3:5},JAK_PS.part_body_c,Jakobs,,,Pistol,nan,Pistol,Body Accessory,,,+Accuracy,JAK_PS.part_body_c,Common,Weapon Part,Body Accessory,False,,,,{3:5} jak_ps.part_body_c jakobs pistol body accessory +accuracy common weapon part body accessory
{3:6},JAK_PS.part_body_d,Jakobs,,,Pistol,nan,Pistol,Body Accessory,,,+Crit Damage,JAK_PS.part_body_d,Common,Weapon Part,Body Accessory,False,,,,{3:6} jak_ps.part_body_d jakobs pistol body accessory +crit damage common weapon part body accessory
{3:7},JAK_PS.part_barrel_01,Jakobs,,,Pistol,nan,Pistol,Barrel,,,Cuca,JAK_PS.part_barrel_01,Common,Weapon Part,Barrel,False,,,,{3:7} jak_ps.part_barrel_01 jakobs pistol barrel cuca common weapon part barrel
{3:8},JAK_PS.part_barrel_02,Jakobs,,,Pistol,nan,Pistol,Barrel,,,Muki,JAK_PS.part_barrel_02,Common,Weapon Part,Barrel,False,,,,{3:8} jak_ps.part_barrel_02 jakobs pistol barrel muki common weapon part barrel
{3:9},JAK_PS.part_shield_default,Jakobs,,,Pistol,nan,Pistol,Manufacturer Part,,,Hyperion Shield,JAK_PS.part_shield_default,Common,Weapon Part,Manufacturer Part,False,,,,{3:9} jak_ps.part_shield_default jakobs pistol manufacturer part hyperion shield common weapon part manufacturer part
{3:10},JAK_PS.part_shield_ricochet,Jakobs,,,Pistol,nan,Pistol,Manufacturer Part,,,Hyperion Ricochet Shield,JAK_PS.part_shield_ricochet,Common,Weapon Part,Manufacturer Part,False,,,,{3:10} jak_ps.part_shield_ricochet jakobs pistol manufacturer part hyperion ricochet shield common weapon part manufacturer part
{3:11},JAK_PS.part_shield_ammo,Jakobs,,,Pistol,nan,Pistol,Manufacturer Part,,,Hyperion Absorb Shield,JAK_PS.part_shield_ammo,Common,Weapon Part,Manufacturer Part,False,,,,{3:11} jak_ps.part_shield_ammo jakobs pistol manufacturer part hyperion absorb shield common weapon part manufacturer part
{3:12},JAK_PS.part_shield_amp,Jakobs,,,Pistol,nan,Pistol,Manufacturer Part,,,Hyperion Amp Shield,JAK_PS.part_shield_amp,Common,Weapon Part,Manufacturer Part,False,,,,{3:12} jak_ps.part_shield_amp jakobs pistol manufacturer part hyperion amp shield common weapon part manufacturer part
{3:13},JAK_PS.part_mag_01,Jakobs,,,Pistol,nan,Pistol,Magazine,,,2.4s Reload,JAK_PS.part_mag_01,Common,Weapon Part,Magazine,False,,,,{3:13} jak_ps.part_mag_01 jakobs pistol magazine 2.4s reload common weapon part magazine
{3:14},JAK_PS.part_mag_02,Jakobs,,,Pistol,nan,Pistol,Magazine,,,2.3s Reload,JAK_PS.part_mag_02,Common,Weapon Part,Magazine,False,,,,{3:14} jak_ps.part_mag_02 jakobs pistol magazine 2.3s reload common weapon part magazine
{3:15},JAK_PS.part_mag_03_tor,Jakobs,,,Pistol,nan,Pistol,Magazine,,,2.9s Reload,JAK_PS.part_mag_03_tor,Common,Weapon Part,Magazine,False,,,,{3:15} jak_ps.part_mag_03_tor jakobs pistol magazine 2.9s reload common weapon part magazine
{3:16},JAK_PS.part_mag_04_cov,Jakobs,,,Pistol,nan,Pistol,Magazine,,,3.2s Reload,JAK_PS.part_mag_04_cov,Common,Weapon Part,Magazine,False,,,,{3:16} jak_ps.part_mag_04_cov jakobs pistol magazine 3.2s reload common weapon part magazine
{3:17},JAK_PS.part_mag_05_borg,Jakobs,,,Pistol,nan,Pistol,Magazine,,,2.3s Reload,JAK_PS.part_mag_05_borg,Common,Weapon Part,Magazine,False,,,,{3:17} jak_ps.part_mag_05_borg jakobs pistol magazine 2.3s reload common weapon part magazine
