source,code,Manufacturer,Weapon Type,ID,Part Type,String,Model Name,"Stats (Level 50, Common)",Effects,Requirements,Stats
Item-Editor.html,{259:541},,,541,Legendary Rarity Component,comp_05_legendary_raid1,Trooper,Legendary rarity component for Trooper,Legendary rarity component for Trooper,,Legendary rarity component for Trooper
Item-Editor.html,{259:58},,,58,,,,,,,
Item-Editor.html,{259:71},,,71,,,,,,,
Item-Editor.html,{259:109},,,109,,,,,,,
Item-Editor.html,{259:147},,,147,,,,,,,
Item-Editor.html,{259:185},,,185,,,,,,,
Item-Editor.html,{259:241},,,241,,,,,,,
Item-Editor.html,{259:304},,,304,,,,,,,
Item-Editor.html,{259:367},,,367,,,,,,,
Item-Editor.html,{259:430},,,430,,,,,,,
Item-Editor.html,{259:493},,,493,,,,,,,
Item-Editor.html,{259:64},,,64,,,,,,,
Item-Editor.html,{259:77},,,77,,,,,,,
Item-Editor.html,{259:115},,,115,,,,,,,
Item-Editor.html,{259:153},,,153,,,,,,,
Item-Editor.html,{259:191},,,191,,,,,,,
Item-Editor.html,{259:265},,,265,,,,,,,
Item-Editor.html,{259:328},,,328,,,,,,,
Item-Editor.html,{259:391},,,391,,,,,,,
Item-Editor.html,{259:454},,,454,,,,,,,
Item-Editor.html,{259:517},,,517,,,,,,,
Item-Editor.html,{259:245},,,245,,,,,,,
Item-Editor.html,{259:308},,,308,,,,,,,
Item-Editor.html,{259:371},,,371,,,,,,,
Item-Editor.html,{259:434},,,434,,,,,,,
Item-Editor.html,{259:497},,,497,,,,,,,
Item-Editor.html,{259:35},,,35,,,,,,,
Item-Editor.html,{259:99},,,99,,,,,,,
Item-Editor.html,{259:137},,,137,,,,,,,
Item-Editor.html,{259:175},,,175,,,,,,,
Item-Editor.html,{259:213},,,213,,,,,,,
Item-Editor.html,{259:225},,,225,,,,,,,
Item-Editor.html,{259:288},,,288,,,,,,,
Item-Editor.html,{259:351},,,351,,,,,,,
Item-Editor.html,{259:414},,,414,,,,,,,
Item-Editor.html,{259:477},,,477,,,,,,,
Item-Editor.html,{259:249},,,249,,,,,,,
Item-Editor.html,{259:312},,,312,,,,,,,
Item-Editor.html,{259:375},,,375,,,,,,,
Item-Editor.html,{259:438},,,438,,,,,,,
Item-Editor.html,{259:501},,,501,,,,,,,
Item-Editor.html,{259:48},,,48,,,,,,,
Item-Editor.html,{259:86},,,86,,,,,,,
Item-Editor.html,{259:124},,,124,,,,,,,
Item-Editor.html,{259:162},,,162,,,,,,,
Item-Editor.html,{259:200},,,200,,,,,,,
Item-Editor.html,{259:247},,,247,,,,,,,
Item-Editor.html,{259:310},,,310,,,,,,,
Item-Editor.html,{259:373},,,373,,,,,,,
Item-Editor.html,{259:436},,,436,,,,,,,
Item-Editor.html,{259:499},,,499,,,,,,,
Item-Editor.html,{259:257},,,257,,,,,,,
Item-Editor.html,{259:320},,,320,,,,,,,
Item-Editor.html,{259:383},,,383,,,,,,,
Item-Editor.html,{259:446},,,446,,,,,,,
Item-Editor.html,{259:509},,,509,,,,,,,
Item-Editor.html,{259:252},,,252,,,,,,,
Item-Editor.html,{259:315},,,315,,,,,,,
Item-Editor.html,{259:378},,,378,,,,,,,
Item-Editor.html,{259:441},,,441,,,,,,,
Item-Editor.html,{259:504},,,504,,,,,,,
Item-Editor.html,{259:267},,,267,,,,,,,
Item-Editor.html,{259:330},,,330,,,,,,,
Item-Editor.html,{259:393},,,393,,,,,,,
Item-Editor.html,{259:456},,,456,,,,,,,
Item-Editor.html,{259:519},,,519,,,,,,,
Item-Editor.html,{259:57},,,57,,,,,,,
Item-Editor.html,{259:70},,,70,,,,,,,
Item-Editor.html,{259:108},,,108,,,,,,,
Item-Editor.html,{259:146},,,146,,,,,,,
Item-Editor.html,{259:184},,,184,,,,,,,
Item-Editor.html,{259:269},,,269,,,,,,,
Item-Editor.html,{259:332},,,332,,,,,,,
Item-Editor.html,{259:395},,,395,,,,,,,
Item-Editor.html,{259:458},,,458,,,,,,,
Item-Editor.html,{259:521},,,521,,,,,,,
Item-Editor.html,{259:248},,,248,,,,,,,
Item-Editor.html,{259:311},,,311,,,,,,,
Item-Editor.html,{259:374},,,374,,,,,,,
Item-Editor.html,{259:437},,,437,,,,,,,
Item-Editor.html,{259:500},,,500,,,,,,,
Item-Editor.html,{259:54},,,54,,,,,,,
Item-Editor.html,{259:67},,,67,,,,,,,
Item-Editor.html,{259:105},,,105,,,,,,,
Item-Editor.html,{259:143},,,143,,,,,,,
Item-Editor.html,{259:181},,,181,,,,,,,
Item-Editor.html,{259:236},,,236,,,,,,,
Item-Editor.html,{259:299},,,299,,,,,,,
Item-Editor.html,{259:362},,,362,,,,,,,
Item-Editor.html,{259:425},,,425,,,,,,,
Item-Editor.html,{259:488},,,488,,,,,,,
Item-Editor.html,{259:41},,,41,,,,,,,
Item-Editor.html,{259:80},,,80,,,,,,,
Item-Editor.html,{259:118},,,118,,,,,,,
Item-Editor.html,{259:156},,,156,,,,,,,
Item-Editor.html,{259:194},,,194,,,,,,,
Item-Editor.html,{259:40},,,40,,,,,,,
Item-Editor.html,{259:104},,,104,,,,,,,
Item-Editor.html,{259:142},,,142,,,,,,,
Item-Editor.html,{259:180},,,180,,,,,,,
Item-Editor.html,{259:226},,,226,,,,,,,
Item-Editor.html,{259:289},,,289,,,,,,,
Item-Editor.html,{259:352},,,352,,,,,,,
Item-Editor.html,{259:415},,,415,,,,,,,
Item-Editor.html,{259:478},,,478,,,,,,,
Item-Editor.html,{259:259},,,259,,,,,,,
Item-Editor.html,{259:322},,,322,,,,,,,
Item-Editor.html,{259:385},,,385,,,,,,,
Item-Editor.html,{259:448},,,448,,,,,,,
Item-Editor.html,{259:511},,,511,,,,,,,
Item-Editor.html,{259:243},,,243,,,,,,,
Item-Editor.html,{259:306},,,306,,,,,,,
Item-Editor.html,{259:369},,,369,,,,,,,
Item-Editor.html,{259:432},,,432,,,,,,,
Item-Editor.html,{259:495},,,495,,,,,,,
Item-Editor.html,{259:283},,,283,,,,,,,
Item-Editor.html,{259:346},,,346,,,,,,,
Item-Editor.html,{259:409},,,409,,,,,,,
Item-Editor.html,{259:472},,,472,,,,,,,
Item-Editor.html,{259:535},,,535,,,,,,,
Item-Editor.html,{259:33},,,33,,,,,,,
Item-Editor.html,{259:97},,,97,,,,,,,
Item-Editor.html,{259:135},,,135,,,,,,,
Item-Editor.html,{259:173},,,173,,,,,,,
Item-Editor.html,{259:211},,,211,,,,,,,
Item-Editor.html,{259:30},,,30,,,,,,,
Item-Editor.html,{259:94},,,94,,,,,,,
Item-Editor.html,{259:132},,,132,,,,,,,
Item-Editor.html,{259:170},,,170,,,,,,,
Item-Editor.html,{259:208},,,208,,,,,,,
Item-Editor.html,{259:276},,,276,,,,,,,
Item-Editor.html,{259:339},,,339,,,,,,,
Item-Editor.html,{259:402},,,402,,,,,,,
Item-Editor.html,{259:465},,,465,,,,,,,
Item-Editor.html,{259:528},,,528,,,,,,,
Item-Editor.html,{259:28},,,28,,,,,,,
Item-Editor.html,{259:92},,,92,,,,,,,
Item-Editor.html,{259:130},,,130,,,,,,,
Item-Editor.html,{259:168},,,168,,,,,,,
Item-Editor.html,{259:206},,,206,,,,,,,
Item-Editor.html,{259:263},,,263,,,,,,,
Item-Editor.html,{259:326},,,326,,,,,,,
Item-Editor.html,{259:389},,,389,,,,,,,
Item-Editor.html,{259:452},,,452,,,,,,,
Item-Editor.html,{259:515},,,515,,,,,,,
Item-Editor.html,{259:240},,,240,,,,,,,
Item-Editor.html,{259:303},,,303,,,,,,,
Item-Editor.html,{259:366},,,366,,,,,,,
Item-Editor.html,{259:429},,,429,,,,,,,
Item-Editor.html,{259:492},,,492,,,,,,,
Item-Editor.html,{259:282},,,282,,,,,,,
Item-Editor.html,{259:345},,,345,,,,,,,
Item-Editor.html,{259:408},,,408,,,,,,,
Item-Editor.html,{259:471},,,471,,,,,,,
Item-Editor.html,{259:534},,,534,,,,,,,
Item-Editor.html,{259:237},,,237,,,,,,,
Item-Editor.html,{259:300},,,300,,,,,,,
Item-Editor.html,{259:363},,,363,,,,,,,
Item-Editor.html,{259:426},,,426,,,,,,,
Item-Editor.html,{259:489},,,489,,,,,,,
Item-Editor.html,{259:228},,,228,,,,,,,
Item-Editor.html,{259:291},,,291,,,,,,,
Item-Editor.html,{259:354},,,354,,,,,,,
Item-Editor.html,{259:417},,,417,,,,,,,
Item-Editor.html,{259:480},,,480,,,,,,,
Item-Editor.html,{259:36},,,36,,,,,,,
Item-Editor.html,{259:100},,,100,,,,,,,
Item-Editor.html,{259:138},,,138,,,,,,,
Item-Editor.html,{259:176},,,176,,,,,,,
Item-Editor.html,{259:214},,,214,,,,,,,
Item-Editor.html,{259:255},,,255,,,,,,,
Item-Editor.html,{259:318},,,318,,,,,,,
Item-Editor.html,{259:381},,,381,,,,,,,
Item-Editor.html,{259:444},,,444,,,,,,,
Item-Editor.html,{259:507},,,507,,,,,,,
Item-Editor.html,{259:277},,,277,,,,,,,
Item-Editor.html,{259:340},,,340,,,,,,,
Item-Editor.html,{259:403},,,403,,,,,,,
Item-Editor.html,{259:466},,,466,,,,,,,
Item-Editor.html,{259:529},,,529,,,,,,,
Item-Editor.html,{259:268},,,268,,,,,,,
Item-Editor.html,{259:331},,,331,,,,,,,
Item-Editor.html,{259:394},,,394,,,,,,,
Item-Editor.html,{259:457},,,457,,,,,,,
Item-Editor.html,{259:520},,,520,,,,,,,
Item-Editor.html,{259:272},,,272,,,,,,,
Item-Editor.html,{259:335},,,335,,,,,,,
Item-Editor.html,{259:398},,,398,,,,,,,
Item-Editor.html,{259:461},,,461,,,,,,,
Item-Editor.html,{259:524},,,524,,,,,,,
Item-Editor.html,{259:37},,,37,,,,,,,
Item-Editor.html,{259:101},,,101,,,,,,,
Item-Editor.html,{259:139},,,139,,,,,,,
Item-Editor.html,{259:177},,,177,,,,,,,
Item-Editor.html,{259:215},,,215,,,,,,,
Item-Editor.html,{259:232},,,232,,,,,,,
Item-Editor.html,{259:295},,,295,,,,,,,
Item-Editor.html,{259:358},,,358,,,,,,,
Item-Editor.html,{259:421},,,421,,,,,,,
Item-Editor.html,{259:484},,,484,,,,,,,
Item-Editor.html,{259:31},,,31,,,,,,,
Item-Editor.html,{259:95},,,95,,,,,,,
Item-Editor.html,{259:133},,,133,,,,,,,
Item-Editor.html,{259:171},,,171,,,,,,,
Item-Editor.html,{259:209},,,209,,,,,,,
Item-Editor.html,{259:254},,,254,,,,,,,
Item-Editor.html,{259:317},,,317,,,,,,,
Item-Editor.html,{259:380},,,380,,,,,,,
Item-Editor.html,{259:443},,,443,,,,,,,
Item-Editor.html,{259:506},,,506,,,,,,,
Item-Editor.html,{259:287},,,287,,,,,,,
Item-Editor.html,{259:350},,,350,,,,,,,
Item-Editor.html,{259:413},,,413,,,,,,,
Item-Editor.html,{259:476},,,476,,,,,,,
Item-Editor.html,{259:539},,,539,,,,,,,
Item-Editor.html,{259:29},,,29,,,,,,,
Item-Editor.html,{259:93},,,93,,,,,,,
Item-Editor.html,{259:131},,,131,,,,,,,
Item-Editor.html,{259:169},,,169,,,,,,,
Item-Editor.html,{259:207},,,207,,,,,,,
Item-Editor.html,{259:233},,,233,,,,,,,
Item-Editor.html,{259:296},,,296,,,,,,,
Item-Editor.html,{259:359},,,359,,,,,,,
Item-Editor.html,{259:422},,,422,,,,,,,
Item-Editor.html,{259:485},,,485,,,,,,,
Item-Editor.html,{259:59},,,59,,,,,,,
Item-Editor.html,{259:72},,,72,,,,,,,
Item-Editor.html,{259:110},,,110,,,,,,,
Item-Editor.html,{259:148},,,148,,,,,,,
Item-Editor.html,{259:186},,,186,,,,,,,
Item-Editor.html,{259:278},,,278,,,,,,,
Item-Editor.html,{259:341},,,341,,,,,,,
Item-Editor.html,{259:404},,,404,,,,,,,
Item-Editor.html,{259:467},,,467,,,,,,,
Item-Editor.html,{259:530},,,530,,,,,,,
Item-Editor.html,{259:260},,,260,,,,,,,
Item-Editor.html,{259:323},,,323,,,,,,,
Item-Editor.html,{259:386},,,386,,,,,,,
Item-Editor.html,{259:449},,,449,,,,,,,
Item-Editor.html,{259:512},,,512,,,,,,,
Item-Editor.html,{259:281},,,281,,,,,,,
Item-Editor.html,{259:344},,,344,,,,,,,
Item-Editor.html,{259:407},,,407,,,,,,,
Item-Editor.html,{259:470},,,470,,,,,,,
Item-Editor.html,{259:533},,,533,,,,,,,
Item-Editor.html,{259:235},,,235,,,,,,,
Item-Editor.html,{259:298},,,298,,,,,,,
Item-Editor.html,{259:361},,,361,,,,,,,
Item-Editor.html,{259:424},,,424,,,,,,,
Item-Editor.html,{259:487},,,487,,,,,,,
Item-Editor.html,{259:275},,,275,,,,,,,
Item-Editor.html,{259:338},,,338,,,,,,,
Item-Editor.html,{259:401},,,401,,,,,,,
Item-Editor.html,{259:464},,,464,,,,,,,
Item-Editor.html,{259:527},,,527,,,,,,,
Item-Editor.html,{259:227},,,227,,,,,,,
Item-Editor.html,{259:290},,,290,,,,,,,
Item-Editor.html,{259:353},,,353,,,,,,,
Item-Editor.html,{259:416},,,416,,,,,,,
Item-Editor.html,{259:479},,,479,,,,,,,
Item-Editor.html,{259:66},,,66,,,,,,,
Item-Editor.html,{259:79},,,79,,,,,,,
Item-Editor.html,{259:117},,,117,,,,,,,
Item-Editor.html,{259:155},,,155,,,,,,,
Item-Editor.html,{259:193},,,193,,,,,,,
Item-Editor.html,{259:49},,,49,,,,,,,
Item-Editor.html,{259:87},,,87,,,,,,,
Item-Editor.html,{259:125},,,125,,,,,,,
Item-Editor.html,{259:163},,,163,,,,,,,
Item-Editor.html,{259:201},,,201,,,,,,,
Item-Editor.html,{259:61},,,61,,,,,,,
Item-Editor.html,{259:74},,,74,,,,,,,
Item-Editor.html,{259:112},,,112,,,,,,,
Item-Editor.html,{259:150},,,150,,,,,,,
Item-Editor.html,{259:188},,,188,,,,,,,
Item-Editor.html,{259:261},,,261,,,,,,,
Item-Editor.html,{259:324},,,324,,,,,,,
Item-Editor.html,{259:387},,,387,,,,,,,
Item-Editor.html,{259:450},,,450,,,,,,,
Item-Editor.html,{259:513},,,513,,,,,,,
Item-Editor.html,{259:238},,,238,,,,,,,
Item-Editor.html,{259:301},,,301,,,,,,,
Item-Editor.html,{259:364},,,364,,,,,,,
Item-Editor.html,{259:427},,,427,,,,,,,
Item-Editor.html,{259:490},,,490,,,,,,,
Item-Editor.html,{259:62},,,62,,,,,,,
Item-Editor.html,{259:75},,,75,,,,,,,
Item-Editor.html,{259:113},,,113,,,,,,,
Item-Editor.html,{259:151},,,151,,,,,,,
Item-Editor.html,{259:189},,,189,,,,,,,
Item-Editor.html,{259:16},,,16,,,,,,,
Item-Editor.html,{259:17},,,17,,,,,,,
Item-Editor.html,{259:18},,,18,,,,,,,
Item-Editor.html,{259:19},,,19,,,,,,,
Item-Editor.html,{259:20},,,20,,,,,,,
Item-Editor.html,{259:60},,,60,,,,,,,
Item-Editor.html,{259:73},,,73,,,,,,,
Item-Editor.html,{259:111},,,111,,,,,,,
Item-Editor.html,{259:149},,,149,,,,,,,
Item-Editor.html,{259:187},,,187,,,,,,,
Item-Editor.html,{259:251},,,251,,,,,,,
Item-Editor.html,{259:314},,,314,,,,,,,
Item-Editor.html,{259:377},,,377,,,,,,,
Item-Editor.html,{259:440},,,440,,,,,,,
Item-Editor.html,{259:503},,,503,,,,,,,
Item-Editor.html,{259:51},,,51,,,,,,,
Item-Editor.html,{259:89},,,89,,,,,,,
Item-Editor.html,{259:127},,,127,,,,,,,
Item-Editor.html,{259:165},,,165,,,,,,,
Item-Editor.html,{259:203},,,203,,,,,,,
Item-Editor.html,{259:244},,,244,,,,,,,
Item-Editor.html,{259:307},,,307,,,,,,,
Item-Editor.html,{259:370},,,370,,,,,,,
Item-Editor.html,{259:433},,,433,,,,,,,
Item-Editor.html,{259:496},,,496,,,,,,,
Item-Editor.html,{259:46},,,46,,,,,,,
Item-Editor.html,{259:85},,,85,,,,,,,
Item-Editor.html,{259:123},,,123,,,,,,,
Item-Editor.html,{259:161},,,161,,,,,,,
Item-Editor.html,{259:199},,,199,,,,,,,
Item-Editor.html,{259:65},,,65,,,,,,,
Item-Editor.html,{259:78},,,78,,,,,,,
Item-Editor.html,{259:116},,,116,,,,,,,
Item-Editor.html,{259:154},,,154,,,,,,,
Item-Editor.html,{259:192},,,192,,,,,,,
Item-Editor.html,{259:253},,,253,,,,,,,
Item-Editor.html,{259:316},,,316,,,,,,,
Item-Editor.html,{259:379},,,379,,,,,,,
Item-Editor.html,{259:442},,,442,,,,,,,
Item-Editor.html,{259:505},,,505,,,,,,,
Item-Editor.html,{259:39},,,39,,,,,,,
Item-Editor.html,{259:103},,,103,,,,,,,
Item-Editor.html,{259:141},,,141,,,,,,,
Item-Editor.html,{259:179},,,179,,,,,,,
Item-Editor.html,{259:246},,,246,,,,,,,
Item-Editor.html,{259:309},,,309,,,,,,,
Item-Editor.html,{259:372},,,372,,,,,,,
Item-Editor.html,{259:435},,,435,,,,,,,
Item-Editor.html,{259:498},,,498,,,,,,,
Item-Editor.html,{259:43},,,43,,,,,,,
Item-Editor.html,{259:82},,,82,,,,,,,
Item-Editor.html,{259:120},,,120,,,,,,,
Item-Editor.html,{259:158},,,158,,,,,,,
Item-Editor.html,{259:196},,,196,,,,,,,
Item-Editor.html,{259:50},,,50,,,,,,,
Item-Editor.html,{259:88},,,88,,,,,,,
Item-Editor.html,{259:126},,,126,,,,,,,
Item-Editor.html,{259:164},,,164,,,,,,,
Item-Editor.html,{259:202},,,202,,,,,,,
Item-Editor.html,{259:266},,,266,,,,,,,
Item-Editor.html,{259:329},,,329,,,,,,,
Item-Editor.html,{259:392},,,392,,,,,,,
Item-Editor.html,{259:455},,,455,,,,,,,
Item-Editor.html,{259:518},,,518,,,,,,,
Item-Editor.html,{259:53},,,53,,,,,,,
Item-Editor.html,{259:91},,,91,,,,,,,
Item-Editor.html,{259:129},,,129,,,,,,,
Item-Editor.html,{259:167},,,167,,,,,,,
Item-Editor.html,{259:205},,,205,,,,,,,
Item-Editor.html,{259:239},,,239,,,,,,,
Item-Editor.html,{259:302},,,302,,,,,,,
Item-Editor.html,{259:365},,,365,,,,,,,
Item-Editor.html,{259:428},,,428,,,,,,,
Item-Editor.html,{259:491},,,491,,,,,,,
Item-Editor.html,{259:56},,,56,,,,,,,
Item-Editor.html,{259:69},,,69,,,,,,,
Item-Editor.html,{259:107},,,107,,,,,,,
Item-Editor.html,{259:145},,,145,,,,,,,
Item-Editor.html,{259:183},,,183,,,,,,,
Item-Editor.html,{259:45},,,45,,,,,,,
Item-Editor.html,{259:84},,,84,,,,,,,
Item-Editor.html,{259:122},,,122,,,,,,,
Item-Editor.html,{259:160},,,160,,,,,,,
Item-Editor.html,{259:198},,,198,,,,,,,
Item-Editor.html,{259:264},,,264,,,,,,,
Item-Editor.html,{259:327},,,327,,,,,,,
Item-Editor.html,{259:390},,,390,,,,,,,
Item-Editor.html,{259:453},,,453,,,,,,,
Item-Editor.html,{259:516},,,516,,,,,,,
Item-Editor.html,{259:231},,,231,,,,,,,
Item-Editor.html,{259:294},,,294,,,,,,,
Item-Editor.html,{259:357},,,357,,,,,,,
Item-Editor.html,{259:420},,,420,,,,,,,
Item-Editor.html,{259:483},,,483,,,,,,,
Item-Editor.html,{259:271},,,271,,,,,,,
Item-Editor.html,{259:334},,,334,,,,,,,
Item-Editor.html,{259:397},,,397,,,,,,,
Item-Editor.html,{259:460},,,460,,,,,,,
Item-Editor.html,{259:523},,,523,,,,,,,
Item-Editor.html,{259:273},,,273,,,,,,,
Item-Editor.html,{259:336},,,336,,,,,,,
Item-Editor.html,{259:399},,,399,,,,,,,
Item-Editor.html,{259:462},,,462,,,,,,,
Item-Editor.html,{259:525},,,525,,,,,,,
Item-Editor.html,{259:284},,,284,,,,,,,
Item-Editor.html,{259:347},,,347,,,,,,,
Item-Editor.html,{259:410},,,410,,,,,,,
Item-Editor.html,{259:473},,,473,,,,,,,
Item-Editor.html,{259:536},,,536,,,,,,,
Item-Editor.html,{259:32},,,32,,,,,,,
Item-Editor.html,{259:96},,,96,,,,,,,
Item-Editor.html,{259:134},,,134,,,,,,,
Item-Editor.html,{259:172},,,172,,,,,,,
Item-Editor.html,{259:210},,,210,,,,,,,
Item-Editor.html,{259:42},,,42,,,,,,,
Item-Editor.html,{259:81},,,81,,,,,,,
Item-Editor.html,{259:119},,,119,,,,,,,
Item-Editor.html,{259:157},,,157,,,,,,,
Item-Editor.html,{259:195},,,195,,,,,,,
Item-Editor.html,{259:279},,,279,,,,,,,
Item-Editor.html,{259:342},,,342,,,,,,,
Item-Editor.html,{259:405},,,405,,,,,,,
Item-Editor.html,{259:468},,,468,,,,,,,
Item-Editor.html,{259:531},,,531,,,,,,,
Item-Editor.html,{259:274},,,274,,,,,,,
Item-Editor.html,{259:337},,,337,,,,,,,
Item-Editor.html,{259:400},,,400,,,,,,,
Item-Editor.html,{259:463},,,463,,,,,,,
Item-Editor.html,{259:526},,,526,,,,,,,
Item-Editor.html,{259:258},,,258,,,,,,,
Item-Editor.html,{259:321},,,321,,,,,,,
Item-Editor.html,{259:384},,,384,,,,,,,
Item-Editor.html,{259:447},,,447,,,,,,,
Item-Editor.html,{259:510},,,510,,,,,,,
Item-Editor.html,{256:1},,,1,Regular Body,body_01,Genio,,,,
Item-Editor.html,{256:2},,,2,Regular Body,body_02,Soldado,,,,
Item-Editor.html,{256:3},,,3,Regular Body,body_03,Demolitionist,,,,
Item-Editor.html,{256:4},,,4,Regular Body,body_04,Tecnico,,,,
Item-Editor.html,{256:5},,,5,Regular Body,body_05,Mercenario,,,,
Item-Editor.html,{256:6},,,6,Regular Body,body_06,Gearhead,,,,
Item-Editor.html,{256:7},,,7,Regular Body,body_07,Trooper,,,,
Item-Editor.html,{256:8},,,8,Regular Body,body_08,Tanker,,,,
Item-Editor.html,{256:9},,,9,Regular Body,body_09,Practitioner,,,,
Item-Editor.html,{256:10},,,10,Legendary Body,leg_body_01,Dancer,,,,
Item-Editor.html,{256:11},,,11,Legendary Body,leg_body_02,Filantropo,,,,
Item-Editor.html,{256:12},,,12,Legendary Body,leg_body_03,Instigator,,,,
Item-Editor.html,{256:13},,,13,Legendary Body,leg_body_04,Buster,,,,
Item-Editor.html,{256:14},,,14,Legendary Body,leg_body_05,Esgrimidor,,,,
Item-Editor.html,{256:15},,,15,Legendary Body,leg_body_06,Grenazerker,,,,
Item-Editor.html,{256:539},,,539,Legendary Body,leg_body_raid1,Overdriver,,,,
Item-Editor.html,{256:217},,,217,Rarity Level,comp_01_common,Common (White),,,,
Item-Editor.html,{256:218},,,218,Rarity Level,comp_02_uncommon,Uncommon (Green),,,,
Item-Editor.html,{256:219},,,219,Rarity Level,comp_03_rare,Rare (Blue),,,,
Item-Editor.html,{256:220},,,220,Rarity Level,comp_04_epic,Epic (Purple),,,,
Item-Editor.html,{256:66},,,66,,comp_01_common,,,,,
Item-Editor.html,{256:67},,,67,,comp_02_uncommon,,,,,
Item-Editor.html,{256:68},,,68,,comp_03_rare,,,,,
Item-Editor.html,{256:69},,,69,,comp_04_epic,,,,,
Item-Editor.html,{256:21},,,21,Legendary Rarity Component,comp_05_legendary_01,Dancer,Legendary rarity component for Dancer,Legendary rarity component for Dancer,,Legendary rarity component for Dancer
Item-Editor.html,{256:22},,,22,Legendary Rarity Component,comp_05_legendary_02,Filantropo,Legendary rarity component for Filantropo,Legendary rarity component for Filantropo,,Legendary rarity component for Filantropo
Item-Editor.html,{256:23},,,23,Legendary Rarity Component,comp_05_legendary_03,Instigator,Legendary rarity component for Instigator,Legendary rarity component for Instigator,,Legendary rarity component for Instigator
Item-Editor.html,{256:24},,,24,Legendary Rarity Component,comp_05_legendary_04,Buster,Legendary rarity component for Buster,Legendary rarity component for Buster,,Legendary rarity component for Buster
Item-Editor.html,{256:25},,,25,Legendary Rarity Component,comp_05_legendary_05,Esgrimidor,Legendary rarity component for Esgrimidor,Legendary rarity component for Esgrimidor,,Legendary rarity component for Esgrimidor
Item-Editor.html,{256:26},,,26,Legendary Rarity Component,comp_05_legendary_06,Grenazerker,Legendary rarity component for Grenazerker,Legendary rarity component for Grenazerker,,Legendary rarity component for Grenazerker
Item-Editor.html,{256:538},,,538,Legendary Rarity Component,comp_05_legendary_raid1,Overdriver,Legendary rarity component for Overdriver,Legendary rarity component for Overdriver,,Legendary rarity component for Overdriver
Item-Editor.html,{256:40},,,40,,,,,,,
Item-Editor.html,{256:84},,,84,,,,,,,
Item-Editor.html,{256:122},,,122,,,,,,,
Item-Editor.html,{256:160},,,160,,,,,,,
Item-Editor.html,{256:198},,,198,,,,,,,
Item-Editor.html,{256:43},,,43,,,,,,,
Item-Editor.html,{256:87},,,87,,,,,,,
Item-Editor.html,{256:125},,,125,,,,,,,
Item-Editor.html,{256:163},,,163,,,,,,,
Item-Editor.html,{256:201},,,201,,,,,,,
Item-Editor.html,{256:45},,,45,,,,,,,
Item-Editor.html,{256:89},,,89,,,,,,,
Item-Editor.html,{256:127},,,127,,,,,,,
Item-Editor.html,{256:165},,,165,,,,,,,
Item-Editor.html,{256:203},,,203,,,,,,,
Item-Editor.html,{256:230},,,230,,,,,,,
Item-Editor.html,{256:293},,,293,,,,,,,
Item-Editor.html,{256:356},,,356,,,,,,,
Item-Editor.html,{256:419},,,419,,,,,,,
Item-Editor.html,{256:482},,,482,,,,,,,
Item-Editor.html,{256:245},,,245,,,,,,,
Item-Editor.html,{256:308},,,308,,,,,,,
Item-Editor.html,{256:371},,,371,,,,,,,
Item-Editor.html,{256:434},,,434,,,,,,,
Item-Editor.html,{256:497},,,497,,,,,,,
Item-Editor.html,{256:270},,,270,,,,,,,
Item-Editor.html,{256:333},,,333,,,,,,,
Item-Editor.html,{256:396},,,396,,,,,,,
Item-Editor.html,{256:459},,,459,,,,,,,
Item-Editor.html,{256:522},,,522,,,,,,,
Item-Editor.html,{256:258},,,258,,,,,,,
Item-Editor.html,{256:321},,,321,,,,,,,
Item-Editor.html,{256:384},,,384,,,,,,,
Item-Editor.html,{256:447},,,447,,,,,,,
Item-Editor.html,{256:510},,,510,,,,,,,
Item-Editor.html,{256:223},,,223,,,,,,,
Item-Editor.html,{256:286},,,286,,,,,,,
Item-Editor.html,{256:349},,,349,,,,,,,
Item-Editor.html,{256:412},,,412,,,,,,,
Item-Editor.html,{256:475},,,475,,,,,,,
Item-Editor.html,{256:232},,,232,,,,,,,
